shots,retries,text_preview,final_prediction
10,2,"I like 50s sci-fi movies a lot. I like the really good ones (such as The Day the Earth Stood Still, ...","egative

review: i"
10,2,"Unfortunately House of D is just awful, with a ridiculous plot, terrible writing, some mediocre acti...","egative

review: i"
10,2,Cybrog 2:Glass Shadow stars Elias Koteas as Colton Hicks (Rhymes with kicks!) a karate instructor wh...,"egative

review: i"
10,2,I loved this movie. It is a very simple plot and from what I understand it is based on a true story....,"ositive

review: i"
10,2,What can I say after I say the one line summary. Sandra does a credible job but what with the bad di...,"egative

review: i"
10,2,*SPOILERS AHEAD*<br /><br />Great WrestleManias were still a few years away. But this one was certai...,"ositive

review: i"
10,2,This movie was ridiculous from the start. Let me save you all time from watching this movie. A woman...,"egative

review: i"
10,2,"I saw this film at school and absolutely loved it. Based on a true story, this is an absolutely sple...","ositive

review: i"
10,2,This movie is a perfect example of Barkers cinematic gifts to the horror/ monster genre. I thought t...,"ositive

review: i"
10,2,Remnants of an ambushed Army unit hook up with a group of cowboys to fight their way through Indians...,"egative

review: i"
10,2,"This isn't a life-changing movie; it's not an epic, or anything like that. But it's entertaining, an...","ositive

review: i"
10,2,"Set in Paris in the year 1910, a retired old rich opera singer decides to give her fortune away to h...","ositive

review: i"
10,2,this movie is simply amazing.. unfortunately in Portugal not even a shadow of him... and i agree wit...,"itive

review: i"
10,2,I cant believe there are people out there that did not like this movie! I thought it was the funnies...,"ositive

review: i"
10,2,"No one would ever question that director Leos Carax is a genius, but what we wonder about is: is he ...","sitive

review: i"
10,2,"This is a pretty good made for TV flick of the 'what if' variety. As in, what if terrorists exploded...","ositive

review: i"
10,2,I watched this movie to see the direction one of the most promising young talents in movies was goin...,"egative

review: i"
10,2,"This production was quite a surprise for me. I absolutely love obscure early 30s movies, but I wasn'...","egative

review: i"
10,2,This is an old-dark-house movie. A young couple creep around a weird mansion said to be run by Satan...,"egative

review: i"
10,2,There is a lot wrong with this film. I will not lie. I will say that most of the problems feel like ...,"egative

review: i"
10,2,I went to see this by myself first to make sure it was suitable for my little boy to see.<br /><br /...,"egative

review: i"
10,2,"I saw this when it first came out, and found it to be a work of some genius; but I must confess I wa...","ositive

review: i"
10,2,"What a terrible misfire. Not only the title but the idea is the same as that Jane Fonda, George Sega...","egative

review: i"
10,2,"(Very mild spoilers; a basic plot outline, no real details) <br /><br />IF you go into this movie wi...","egative

review: i"
10,2,"Successful films on metaphysical subjects are rare, but Fata Morgana is a good case. You can chalk u...","ositive

review: i"
10,2,I had the pleasure of witnessing this brilliant film at a preview screening in Sydney. Although it w...,"ositive

review: i"
10,2,"SPOILER ALERT.<br /><br />This movie will spoil your afternoon or ""wee small hours of the morning"" v...","gative

review: i"
10,2,I LOVE Sandra Bullock-She's one of my all-time favorite actresses-but this is a movie that she shoul...,"egative

review: i"
10,2,Corny and some really bad acting but for a Golan-Globus film about right on par. Saw this movie back...,"gative

review: i"
10,2,This is by far the funniest sitcom that has ever aired on TV. I own all 9 seasons on DVD and literal...,"ositive

review: i"
10,2,"Having only seen five episodes of the show before this, (I've been watching the repeats on BBC Two) ...","ositive

review: i"
10,2,"On the pure theatrical side, Last Stand was great, as the reenactments and soundtrack are very enter...","egative

review: i"
10,2,This is s superbly crafted top-notch Washington thriller directed by the talented Wolfgang Petersen ...,"ositive

review: i"
10,2,this was made in that beloved age known as the 80s and shot in my hometown of New York City. actuall...,"ositive

review: i"
10,2,Family Guy has been hilarious for so long but I feel like it lost it's sharp and random humor at the...,"ositive

review: i"
10,2,"I like movies about quirky people. ""One Flew Over the Cuckoo's Nest"" is maybe my all time favorite, ...","ositive

review: i"
10,2,For pure gothic vampire cheese nothing can compare to the Subspecies films. I highly recommend each ...,"ositive

review: i"
10,2,"This was unusual: a modern-day film which was ultra-nice. In fact, it was so nice it bordered on bei...","ositive

review: i"
10,2,There's a good story well hidden and never really used! <br /><br />The film is short and overly dep...,"egative

review: i"
10,2,We are taken to a convenience store where Nick is looking at coins in his hand figuring if he can ge...,"ositive

review: i"
10,2,...and normally i don't like surprises!! Watch this movie by chance in a motel in South Africa secon...,"sitive

review: i"
10,2,"I am a fifth grade language arts teacher, and after we read this book (which the students loved), th...","egative

review: i"
10,2,"What You Need In the run up to 'What You Need', every episode since 'The Lonely' had been a winner t...","egative

review: i"
10,2,I'm surprised to read all the positive comments on this movie. Even my 4 and 6 year old were bored. ...,"gative

review: i"
10,2,this one is about a homicide detective who battles a couple of young rich kids who have nothing bett...,"ositive

review: i"
10,2,"Since I was just finishing the book, `Mrs. Dalloway' by Virginia Woolf, I was excited to see that it...","egative

review: i"
10,2,"I agree with the user ""SpecialAgentFoxMulder"" that this episode is awful- posisbly thr worst of the ...","egative

review: i"
10,2,"I don't know if I hate this movie as much as I did when I watched it two weeks ago, but if you're ex...","gative

review: i"
10,2,"The only redeeming scene in this movie is when the robots are sent out to fight 'karate style', ther...","egative

review: i"
10,2,Another one that slipped by the radar of most anyone. This little B produced gem is so full of new i...,"ositive

review: i"
10,2,It was so BORING! No plot whatsoever! Basically a watered-down version of the Lion King mixed in wit...,"egative

review: i"
10,2,"Adapting his own novel ""Cabal"" for the screen, author / screenwriter / director Clive Barker fashion...","ositive

review: i"
10,2,Nothing great here but a nicely acted story about an abused deaf wife (Fonda) of a small time crook ...,"egative

review: i"
10,2,A quick glance at the premise of this film would seem to indicate just another dumb '80's inbred/bac...,"ositive

review: i"
10,2,This is an engrossing woman's drama that men can enjoy. The plot follows a young woman (Hope Lange) ...,"ositive

review: i"
10,2,I expected a lot more out of this film. The preview looked interesting so I decided to check it out....,"egative

review: i"
10,2,I have been most fortunate this year to have seen several films at my university's art museum. On oc...,"ositive

review: i"
10,2,black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and...,"egative

review: i"
10,2,"Whoever likened this one to RAIDERS OF THE LOST ARK certainly knew whereof he spoke. He might, as we...","egative

review: i"
10,2,"THANK GOD YOU'RE HERE is painful, positively painful. The title is apt, in a sense, if aimed at the ...","egative

review: i"
10,2,Hilarious!! I would have sworn Ed Wood wrote this. Terrible. I loved every frame. Bad movie aficiona...,"ositive

review: i"
10,2,"For all intents and purposes, 'Teen Devian' might seem like just another lightweight Bollywood music...","ositive

review: i"
10,2,This a lovely and charming epic fantasy with lots of heart. I got lost in this sweet film watching i...,"ositive

review: i"
10,2,"Every role, down to the smallest, has been cast and acted with bravado.<br /><br />The extraordinary...","ositive

review: i"
10,2,One of the first things I noticed that allowed this culture to stand out among the rest was during t...,"ositive

review: i"
10,2,I had actually considered investing in this movie when Gorman was out drumming up funding. I loved m...,"egative

review: i"
